code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,rev_6,rev_7,rev_8,rev_9,rev_10,rev_11,rev_12,rev_13,rev_14,rev_15,rev_16,rev_17,rev_18,rev_19,rev_20,rev_21,rev_22,rev_23,rev_24,rev_25,rev_26,rev_27,rev_28,rev_29,rev_30,rev_31,rev_32,rev_33,rev_34,rev_35,rev_36,rev_37,rev_38,rev_39,rev_40,rev_41,rev_42,rev_43,rev_44,rev_45,rev_46,rev_47,rev_48,rev_49,rev_50,rev_51,rev_52,rev_53,rev_54,rev_55,rev_56,rev_57,rev_58,rev_59,rev_60,rev_61,rev_62,rev_63,rev_64,rev_65,rev_66,rev_67,rev_68,rev_69,rev_70,rev_71,rev_72,rev_73,rev_74,rev_75,rev_76,rev_77,rev_78,rev_79,rev_80,rev_81,rev_82,rev_83,rev_84,rev_85,rev_86,rev_87,rev_88,rev_89,rev_90,rev_91,rev_92,rev_93,rev_94,rev_95,rev_96,rev_97,rev_98,rev_99,rev_100,rev_101,rev_102,rev_103,rev_104,rev_105,rev_106,rev_107,rev_108,rev_109,rev_110,rev_111,rev_112,rev_113,rev_114,rev_115,doc_link,source_link
JSConf,repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L673
JSDoc,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L497
JSHint,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L213
JSLint,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L213
JSON,repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57,58,58,58,58,58,58,58,59,97,97,97,97,97,97,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L353
JSONP,repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L353
JSPerf,repo,README.md,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L403
JacksonTian,repo,README.md,-,-,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/package.json#L11
JavaScript,repo,README.md,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,20,20,20,20,20,20,20,20,20,20,20,20,22,22,22,22,22,22,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,28,29,29,29,29,29,29,29,33,66,66,66,66,66,66,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L37
KISSY,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L277
KineticJS,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L767
KnockoutJS,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L281
LABjs,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L575
LESS,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L63
LearnBoost,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L239
MDN,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L178
MVC,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/bower_components/angular/angular.js#L18924
MicroData,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L369
MongoDB,repo,README.md,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L209
MySQL,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L208
NetBeans,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L137
NodeConf,repo,README.md,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L681
NodeParty,repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L669
OOP,repo,README.md,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L441
OS,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L185
P95mUfrmNKKriALS04HAAw,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L281
PHP,repo,README.md,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L201
PM,repo,README.md,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L745
PageSpeed,repo,README.md,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L411
PhoneGap,repo,README.md,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L639
PhotoShop,repo,README.md,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L67
PostgreSQL,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L208
RecordDetail,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L289
SDCC,repo,README.md,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L677
SEO,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L429
SQL,repo,README.md,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/README.en.md#L207
SVG,repo,README.md,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,72,74,74,74,74,74,74,74,76,81,81,81,81,81,81,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,https://github.com/JacksonTian/fks/blob/eddeaa81fb6e0ac8fc7e1de600621653eec6d5ec/README.md,https://github.com/JacksonTian/fks/blob/27d8b5ce5bee8006860a2dd1dbec4799289eaf04/fks_chart/data/front-end.json#L759
